age,weight(kg),calories_to_maintain_weight,Label
25,60.45788753344367,2003.1011,17
24,63.5496899590872,2383.578,19
23,62.98071213423143,2382.1245,19
25,63.55673065833695,2422.4966,19
25,61.46436186503602,1826.37,16
23,62.97899934203622,2429.3425,19
24,61.79621636606728,2034.2179,17
25,60.93537308229008,1819.9324,16
23,61.60613812432326,2354.532,19
25,60.568126777921,1815.3239,16
23,62.11894254458077,2365.0845,19
24,62.54191399079816,2362.728,19
23,63.107771117551295,2384.5545,19
24,60.93674141320584,2019.7671,17
23,62.074860492839925,2363.7375,19
25,61.83130474972696,2649.4245,20
25,62.83479141684193,2410.9043,19
23,60.620883994777046,2390.7304,19
25,62.541609535678354,2354.1435,19
25,63.432298895513775,2420.3461,19
24,61.62378087182035,2399.3766,19
25,60.71660548466412,2932.2434,22
25,62.65153414888072,1841.1796,16
25,61.42301798785255,2640.2836,20
24,62.06461584188284,2039.5479,17
24,60.53596631121711,2940.6413999999995,22
23,61.10938669712267,2031.1512,17
25,63.37067429597374,2419.3312,19
22,63.31879891404186,2442.526,19
23,60.65707004150917,2646.4053,20
24,63.27382621009304,2379.1875,19
23,62.51052377643156,2421.4919,19
25,60.83287222677506,2935.4867,22
24,62.57791396705535,1846.4602,16
24,62.36728047991254,2359.713,19
25,63.28442947346935,2418.3282,19
25,61.73455097340151,2392.7024,19
23,61.73037635628232,2409.1295,19
23,60.879348663444176,2027.3929,17
24,60.951507400881816,2019.4083000000005,17
23,62.1472574591081,2415.2869,19
23,63.067213121966645,2430.9677,19
24,60.95428650580796,1826.2322,16
23,62.069796704690845,2414.204,19
23,62.025320529163984,2048.6323,17
22,61.26423997561976,1842.1013,16
24,60.52736857705471,1820.8021,16
23,60.93425608361051,2028.8359,17
24,61.3470818542147,2394.5265,19
22,61.26788430848363,2043.743,17
23,60.616854283685925,1828.3356,16
24,60.751369223927725,2384.8195,19
24,60.91097657677,2639.7787,20
24,60.61694045201018,1822.0748,16
23,63.3734277389023,2435.8807,19
24,61.18193875194044,2646.0857,20
24,60.94182750206254,1826.2907,16
23,61.6356397549752,1841.0938,16
24,61.23162557967993,1829.8371,16
22,61.62415278480007,2414.901,19
25,61.94752602574528,1832.4891,16
23,61.07637118005536,1834.1349,16
25,60.68207645663902,2932.5892,22
24,62.72112789972752,2366.8905,19
25,63.23091345063692,1848.3842,16
23,61.11451820480696,2031.3605,17
24,61.2038664090324,2392.0921,19
22,61.37702623566072,2411.1117,19
23,60.63549651434504,2390.5944,19
22,62.7385358792939,2433.3613,19
25,63.67417066126065,2424.3768,19
25,63.52362745435119,2373.7200000000003,19
24,60.54447120532646,2942.2298,22
22,61.244032983121365,2042.9721,17
25,63.31747627470735,2418.3673,19
24,63.07915501530505,2422.5289,19
24,60.56325457805077,2382.1301,19
23,61.446761731685854,1838.4574,16
24,62.657724651015215,1847.2428,16
25,60.44616581853458,2001.8193,17
22,61.46435709110487,1844.6987,16
24,62.2425380056732,2357.1705,19
24,63.78225000294477,2434.3337,19
25,61.374644757038254,2018.1512,17
22,61.22070829725319,2408.4359,19
24,62.3147304707086,1843.3415,16
23,61.00603823031538,2029.781,17
23,61.810517746036254,2044.4151,17
24,60.9274391238392,2387.9305,19
24,60.574191665757766,1821.4534,16
23,61.511067963473664,2405.0818,19
24,60.9838610355721,2020.1987,17
24,62.03673780067778,1839.6924,16
24,60.62832235348014,2383.1416,19
25,61.23180117669752,2636.4756,20
24,61.78095219482487,1836.4489,16
24,60.48542646123546,2939.1499,22
24,62.02479379492772,2038.2986,17
24,63.56618166084987,2430.966,19
25,61.3978937317884,2640.9007,20
25,62.46833402968044,1838.9787,16
22,60.42801166656655,1832.1498,16
22,62.591718329839466,2430.7059,19
24,62.50232035007878,2361.9675,19
22,63.77439850122692,2408.763,19
25,60.92585325811789,2629.0687,20
24,60.661264637719576,1822.7352,16
24,62.664967436129125,1847.833,16
22,62.96036389191461,2392.8075,19
23,61.27917024281433,1836.4645,16
22,61.10332183491275,1840.0837,16
23,60.60520496781674,2644.2225,20
22,61.295386114402646,2409.9285,19
25,61.69196266700534,2024.3873,17
24,60.88474718261004,2387.0550000000003,19
23,63.77754864254098,2441.9667,19
22,62.31497967591744,2426.4746,19
22,60.76177617475483,2400.6958,19
24,61.74043416544816,1835.8249,16
24,63.39107991969527,2379.9045,19
24,61.75819229888398,2034.9784,17
22,62.62865465132171,2385.936,19
25,62.981172026853656,2047.4753,17
22,60.68182422639817,1835.002,16
22,63.38495972919324,2155.971,18
23,62.10211243027128,2363.7165,19
24,62.33241436645522,2044.3891,17
24,61.53978442046916,2030.4505,17
22,63.075010353226986,2395.14,19
25,61.22468619564492,2635.3655,20
24,62.02692493774215,1839.7795,16
22,63.60681395714493,2405.6205,19
25,61.808522784394576,1830.9213,16
23,62.527401815801774,2422.0631,19
22,61.60397851796738,2364.915,19
24,61.67633066645017,2399.7829,19
24,62.37035437599326,2045.5864,17
23,61.1042194530157,1833.9555,16
25,60.432361875723615,1813.8237,16
25,61.53620644716216,2021.5182,17
22,60.98621239218851,2351.2665,19
24,61.91002878797349,2036.6801,17
23,62.5646796070959,2422.2994,19
22,60.55483682636976,2397.6987,19
22,61.25802493815938,2042.534,17
25,61.022649867007175,1820.9711,16
23,62.16448886563949,1847.5431,16
22,62.55828552569511,2384.097,19
23,62.73146219173345,2377.617,19
25,61.85844803659378,2395.1283,19
24,62.27945178113712,2043.1021,17
22,60.64479793074372,1834.5938,16
22,63.13534822490372,2439.6666,19
22,63.04539637311281,2393.9790000000003,19
25,62.10681869262548,2031.8168,17
23,61.81174744671987,2358.465,19
22,60.67287336302715,1834.6861,16
25,62.95829529009377,2412.5448,19
23,63.30913631325998,2388.558,19
22,61.38663351793559,2044.8207,17
25,61.10101622186334,1821.9604,16
23,63.04097614158922,2383.1055,19
24,61.80167018009382,1837.0365,16
25,60.64413634962755,2005.1499,17
22,63.14575667140178,2396.4555,19
23,62.71278608549367,2377.0665,19
22,62.425688976548514,2380.8225,19
22,61.39539504643483,2411.4942,19
22,63.04433685157027,2151.318,18
25,62.52654721889991,2353.4025,19
23,61.783339957756354,2358.906,19
25,63.44055650587655,2420.4923,19
23,62.145905517093794,1847.1284,16
23,61.76049985262704,2043.5337,17
25,60.40265564227374,2000.7689000000005,17
25,61.571475407313415,2644.3466,20
24,61.23938291431389,2392.6429,19
22,62.101249639200766,2374.371,19
24,61.20899050077804,2646.5906,20
24,61.89470537391012,1837.7814000000003,16
25,62.16419389180547,2032.342,17
23,61.7315824236385,2357.7705,19
25,61.10826751307776,1822.0995,16
23,63.571947162959695,2151.6525,18
25,62.21769570422854,2034.2738,17
24,60.55403395153281,2632.7764,20
25,61.67653580629611,2392.0547,19
24,62.28040307879368,2409.9489,19
24,61.14429181438437,2023.7633,17
25,61.99086150894016,1833.2652,16
25,62.65157898995023,2354.7855,19
23,63.74106726810975,2398.227,19
24,60.7056208454456,1822.9016,16
25,62.95385956730832,1845.0185,16
25,61.929358302352256,2395.7267,19
25,62.91754417756621,2045.7398,17
24,63.62179680157651,2431.323,19
24,61.117784756613545,2022.8871,17
22,61.667640149369895,2415.6048,19
25,62.95831693094421,2362.4655,19
23,63.25381133891754,2387.3535,19
23,61.78819800823459,2043.743,17
24,63.30885588733684,2378.5635,19
25,63.1116862231406,1847.3169,16
22,60.80926825653496,2035.7987,17
24,62.43594685363936,2360.766,19
23,61.69498074148402,2356.2465,19
24,61.51281810390954,2030.1632,17
24,62.17724837954802,2408.3628,19
23,61.926940208229865,1844.4907,16
24,61.32661426700197,1831.1423,16
22,61.67483027951558,2049.7841000000003,17
23,62.69753430082524,2424.9497,19
25,62.827216090681794,2359.464,19
22,62.12983086295002,2423.2055,19
23,63.45710831511203,2437.2407,19
23,62.32759390225773,2368.587,19
25,63.445161929767,2420.6776,19
23,61.79596052289785,2409.8503,19
25,60.71293420911158,2623.5794,20
25,61.13683976578114,2383.2759,19
22,63.61281259064754,2405.577,19
23,62.24401466146798,1848.5792,16
23,62.62788621172938,2423.6679,19
23,62.59607711372057,2374.641,19
25,60.43347130590493,2371.5374,19
23,60.87782653605021,1831.3334,16
23,61.13577765129274,1834.3611,16
25,60.77749391941931,1818.0045,16
23,60.41056249960325,2018.7258,17
23,61.50995041863198,2352.735,19
22,63.45175869200093,2157.0240000000003,18
24,60.45930286063796,1820.039,16
22,61.72882294241184,1847.9474,16
24,63.36005698431569,2380.743,19
25,61.20562363002367,1823.3709,16
23,62.2505842962865,2366.7855,19
24,62.97663016353615,2421.4358,19
23,60.7206452211256,2023.9622,17
23,61.33817851811104,1837.2887,16
23,61.99409537360711,2362.962,19
25,61.72321743287485,2024.6148,17
24,62.31693545977943,1843.2882,16
24,60.66202804773939,2945.2774,22
25,60.79350648470629,2626.2722,20
23,61.92315654701813,1844.3061,16
24,63.46781645200645,2382.084,19
22,63.73895551821252,2408.364,19
24,60.62203718584683,2944.0633,22
23,61.9144512571071,1844.5141,16
22,62.02131085213556,2372.1885,19
22,63.15014861446127,2396.6490000000003,19
24,62.3856498080038,2411.7934,19
22,62.364500407490254,2426.8316,19
23,62.64365784693455,2423.7036000000003,19
24,61.55511897791484,1833.8424,16
23,63.47070034012749,2150.2305,18
22,61.475143042027696,2361.6435,19
25,62.86337996551941,1843.985,16
22,61.30792416937494,2358.423,19
23,60.77932745747691,2648.3739,20
23,62.28396250023914,2368.2675,19
23,63.47904891512797,2393.0955,19
23,61.98986909541304,2412.9562,19
22,62.83907663635151,2435.0715,19
22,61.68456075668361,2415.955,19
23,61.76601571439785,2357.5185,19
22,61.067111865523344,2406.2922,19
25,63.29819614503006,2369.6355000000003,19
22,61.95794288505554,2372.493,19
23,61.09665018762898,2398.3294,19
24,60.67161947468168,2944.4394999999995,22
24,60.62761127695287,1822.1931,16
23,61.11845772706624,2032.225,17
24,62.29953086270778,2358.855,19
22,60.53912736261549,2397.2312,19
25,61.27135916505023,2016.4508,17
24,61.19260732533067,1829.308,16
24,61.32643922518856,2027.1134,17
25,61.270128929347095,1824.1223,16
25,61.758088874638496,2393.4164,19
24,60.977108801932346,1826.3024,16
22,61.10868825952812,2406.7342000000003,19
22,60.76065719511483,1836.2786,16
23,62.10731621902029,2365.4205,19
22,63.66756263812907,2160.075,18
25,63.08508672709065,2364.507,19
23,63.50119548904753,2392.842,19
23,61.511708402346926,2405.1515,19
24,62.96428302846457,2372.1735,19
24,61.77028340999023,2401.4234,19
23,61.52994898790004,2039.3529,17
23,60.66145377781656,2391.4903,19
22,61.82100806347912,2369.8785000000003,19
24,62.8684543930956,2419.5947,19
25,61.294627414872565,2638.5819,20
24,63.01515501534647,2373.309,19
24,61.085762568059806,2022.1591,17
25,61.224862105069214,2946.7822,22
23,61.1321573676446,1834.5574,16
22,61.51590304725279,2362.044,19
22,60.54382228001784,1833.6058,16
24,60.40274406538316,2379.2452,19
23,60.441158346621606,2641.9751,20
25,62.35944138197815,2403.12,19
24,61.075734947468334,2644.2514,20
22,62.15429190591368,2424.0096,19
23,63.072592472264006,2430.8351,19
23,63.19427298204734,2432.5232,19
23,60.442306013657785,2020.4197,17
24,62.22578960504941,2042.8681,17
24,63.4201968351276,2381.043,19
25,61.57186957531788,2021.8835,17
24,63.171455435578864,2424.0504,19
24,61.80679827152092,2402.2547,19
24,63.4719865510362,2429.4666,19
24,60.64736478796407,2634.1415,20
23,61.62209521073538,1840.5283,16
23,62.68267605272577,2424.3343,19
25,61.14210270348256,2945.3287,22
22,62.31368246669789,2379.8115,19
22,62.59955882659114,2385.096,19
25,62.97463512717598,2046.8383,17
23,60.972195352325,2396.2333,19
23,60.95035040780109,2029.0595,17
22,61.88419766698169,2419.5386,19
23,60.69089535983401,2392.0071000000003,19
22,62.60239843841755,2385.2625,19
23,62.91086282021423,2381.4105,19
23,61.57194288419101,1839.9095,16
23,63.41538354301721,2392.3905,19
22,62.68295452120362,2432.3515,19
25,60.710966487415,2375.8622,19
24,62.04523843558476,2353.083,19
24,60.874185593584514,2386.8918,19
23,63.57255569451321,2152.218,18
23,60.54813740917892,2644.6407,20
24,61.63601907177719,2398.955,19
23,62.87887720305817,2427.5677,19
23,63.64493090331488,2440.0406,19
22,63.16830558099336,2397.045,19
24,60.57138591901601,2382.0281,19
24,60.82544187347442,1824.888,16
25,62.56295936483029,2406.3738,19
23,61.368110880100055,1837.5188000000005,16
23,60.77490823588888,2025.244,17
24,60.96869953283312,2642.5429,20
23,62.25753078469974,1848.7573,16
23,62.20404489101508,2366.097,19
23,61.01256259515801,2396.9609,19
22,63.50899512441933,2158.1505,18
23,63.26440330462661,2387.5950000000003,19
25,60.50226080531528,2619.1577,20
22,61.639821259215886,2415.1254,19
23,63.5279036585514,2394.6735,19
24,60.536559564407135,1821.014,16
22,63.16571689681036,2439.9505,19
23,62.38356845191255,2419.6933,19
23,61.85952999384064,1843.7562,16
25,61.489114888653205,2643.1957,20
24,60.652795329998256,2943.3185,22
25,61.66605218966393,1828.9635,16
24,61.33185648828055,2649.2817,20
22,61.63361759174296,2049.2589000000003,17
22,61.46456099198629,2362.575,19
25,60.51431060122598,2928.4225,22
23,63.563939851882985,2394.765,19
22,63.30804419811425,2399.8500000000004,19
23,60.82134784740615,2393.957,19
23,62.7333966266517,2425.1996,19
25,62.78064269144151,1842.9684,16
23,61.50178680710014,1839.1035,16
24,60.75659162017462,2384.6665,19
22,62.9449366150665,2436.7324,19
22,62.4447649047882,2428.6149,19
23,62.60377464941906,2374.1535,19
24,63.71206654273434,2387.2065,19
24,62.33315093995135,2044.2708,17
23,62.43529993428364,2371.6215,19
23,62.26388356303836,2368.044,19
23,60.53116003616366,2021.8848,17
23,63.69015405494364,2153.5605,18
23,62.29788791836474,2418.1905,19
25,61.56936325890465,1827.943,16
25,61.292419986081576,2637.9937,20
22,60.92746692672122,2350.9725,19
24,62.221365550160826,1842.0181,16
25,62.08197256733544,1833.9295,16
23,61.96528616599718,2046.2,17
23,60.81947536864786,2649.5333,20
22,61.94312119581409,2371.644,19
24,60.48758460362305,1820.1599,16
25,60.55352665270236,2373.2714,19
23,62.73733199514443,2425.288,19
24,61.91612540566104,2350.839,19
25,61.79126175648661,2649.008,20
23,63.58516546602396,2438.9169,19
24,61.893275321978514,2403.4583,19
24,60.70130882976854,2945.6707,22
25,62.60592160010231,2355.357,19
23,60.4127437654361,1825.6043,16
23,63.48653518690084,2437.7422,19
24,60.6523364568834,1822.4622,16
24,61.95236935389143,2404.1162,19
24,62.47504536956021,2361.2685,19
25,63.27167710887481,1848.7638,16
24,60.77332582568929,2385.0677,19
23,61.7712791837744,2043.4375,17
23,61.04206748530009,2397.5423,19
24,61.07739411852508,2022.6934,17
23,61.48900897420848,2351.034,19
25,60.40737695695406,1813.11,16
22,62.007789914108784,2372.0145,19
24,60.97229097255165,2388.7278,19
22,61.03755773953178,2405.2161,19
23,61.07627968686161,1833.6851,16
22,63.51216599094704,2158.131,18
24,60.78393619398033,1823.9728,16
25,61.113790191919264,2632.9923,20
23,63.23726132548596,2433.3647,19
25,61.23349374841431,1823.484,16
24,62.75201925809396,2417.1688,19
23,62.796401410261865,2378.631,19
22,63.28751061983893,2154.7155,18
24,62.24504656433624,2409.4746,19
23,60.71973685034635,2392.1431,19
22,60.819554573769295,2402.1272,19
22,63.03240122146112,2151.4410000000003,18
23,60.90577580138246,1831.492,16
25,62.19870624936269,2400.1807,19
23,61.27894580933121,1836.25,16
25,62.40021795139711,2350.08,19
22,61.17505499041272,2407.7423,19
24,62.170377451764864,1841.3876,16
23,61.41649270268184,2037.7578,17
24,61.66523722509879,2032.7476,17
24,62.72466698219888,2367.465,19
23,61.37906289945016,1837.433,16
25,63.58935093328797,2423.0491,19
22,61.3348002744953,2359.557,19
22,61.32060041615839,2358.897,19
22,60.548701524674605,1833.2041,16
23,62.06761741734642,2047.9901,17
22,61.4534501427798,2361.993,19
24,63.39129569356245,2380.173,19
23,62.22710743326536,1848.4999,16
23,63.60758749619417,2152.6245,18
23,61.788311199608295,2357.712,19
23,60.59410552929275,2390.6216,19
23,61.49159549588792,2038.1283,17
24,62.15699448343867,1841.125,16
24,61.246522907067366,2393.0781,19
22,63.02701585484835,2393.7435,19
22,61.33192884535241,2044.0225,17
25,63.51032308927706,2421.7945,19
22,60.484596900028166,2396.2146,19
24,61.10908799568861,2022.5608,17
23,63.430852004199465,2391.9135,19
22,60.80156774591057,1836.4151,16
23,62.50922474940991,2421.1689,19
25,60.7917274961137,2934.5614,22
23,62.25047022962302,2417.5887,19
23,63.586181312758654,2395.5165,19
23,62.26137523701973,2367.6645,19
23,61.185110657439225,2032.8555,17
23,61.34484529554541,2035.4633,17
22,63.01751514447264,2392.8720000000003,19
24,61.5422402124525,1833.3107,16
23,60.63282296160517,2391.0976,19
25,61.23351032663096,2016.1882,17
24,61.16394597239408,2391.5668,19
23,63.781321222540704,2154.636,18
25,60.83611769770945,2627.5166,20
22,61.91008923620546,2419.9959,19
24,62.837434127810354,2418.692,19
24,60.83040014504761,2949.0204,22
24,62.10987482018521,2406.7886,19
23,62.76761331565293,2377.3695,19
23,62.777485107178926,2425.7589,19
24,63.26814278036223,2425.645,19
23,60.459557991567856,2641.2781,20
23,61.973240575922624,2046.5016,17
23,62.32034261447082,1849.3904,16
23,61.98073718509898,2047.4259,17
24,60.42014373249681,1819.5762,16
23,61.396031719002,2403.0843,19
28,67.84204700682326,2430.843,29
27,67.12077359497073,2426.7105,29
27,67.33760484984997,2107.0257,27
26,67.1092165231049,2111.3755,27
27,67.406129381941,2756.4718,31
26,68.10086310877801,2129.3987,27
27,67.3070824356747,2467.5959,30
27,67.30751481765047,2105.9051,27
28,68.18672602182656,1951.0572,26
26,67.10799427243346,2761.4664,31
26,66.98724230924432,2434.8315,29
29,67.44326202492451,2413.08,29
27,68.01219600670834,2770.5988,31
29,66.09937138548342,2385.129,19
26,67.26537919697253,2183.7615,28
28,67.84283321379301,2431.0695,29
27,66.73952145007019,2458.3309,30
29,67.24881710705897,2408.5665,29
29,67.86886166400981,2171.589,28
26,66.62139205898268,2754.7606,31
28,67.85969294981649,2178.558,28
27,67.9307432603923,2477.9319,30
29,67.67983151321837,2418.4845,29
27,66.74123524302291,2096.0251000000003,27
27,66.67950729532308,2168.193,28
27,65.81542365988308,2155.836,18
28,67.94218196371571,2759.1068,31
26,67.68056968884854,2481.7535,30
27,66.07460834396244,2160.072,18
26,66.77958844483464,2757.4282,31
28,67.29198737956617,2170.5075,28
29,68.12912734834536,2427.9765,29
28,67.34605941408553,2099.1178,27
27,67.6989516180451,2765.6799,31
28,67.62979208322547,2465.4947,30
28,68.11258856306509,2111.4717,27
27,67.38542384337441,2178.81,28
27,68.13539851176493,2120.9552,27
29,68.05264929593964,2174.208,28
28,65.97087936775299,2438.361,19
28,67.6018381442598,2426.943,29
28,66.19675910498394,2154.2655,18
27,66.9616594120566,2172.387,28
26,68.11652034520141,2196.408,28
27,67.74950667069996,2765.5957,31
26,68.18776642680383,1967.9568,26
27,67.17540590498528,2755.5776,31
27,67.68680707449951,2183.2005,28
28,67.54740376207762,2464.014,30
26,67.37831254351126,2768.0682,31
27,67.19611800008109,2175.714,28
26,67.84853363583376,2192.4525,28
27,67.24989635621029,2176.7295,28
27,67.8012312774847,2440.1910000000003,29
26,67.91350055901408,1754.4636,25
29,68.14774407413877,2750.9145,31
28,68.12622290245875,1950.5184,26
27,68.03883748934709,2480.0093,30
26,66.39865131109877,2171.373,18
28,67.62919372896755,2427.4260000000004,29
26,67.30060758478014,1952.4468,26
27,67.16544355473475,2755.836,31
27,67.51997778270936,2760.8017,31
28,67.16340363405014,2168.3145,28
26,67.53899253731639,2771.2469,31
26,66.82189330735656,2106.1599,27
27,68.14959494928087,2773.3483,31
28,68.0126436813891,2760.2458,31
26,66.86305172700183,2106.8931,27
27,67.77778118267815,2184.2955,28
27,66.80804934754016,2420.52,29
28,66.85334736183098,2163.8160000000003,28
28,66.28941229854232,2443.24,19
28,67.39577351242173,2171.8635000000004,28
28,67.84209111254057,2468.4442,30
29,67.66704090311829,2417.658,29
28,67.4971226869677,2752.7941,31
26,67.51392161218806,2770.4101,31
28,66.66986681208822,2407.7925,29
28,65.96328655071123,2150.9145,18
29,66.36387830089244,2436.6185,19
28,67.17816619286221,2418.408,29
28,67.8642796232789,2108.145,27
29,66.76047439643128,2398.836,29
26,66.43496962173789,2751.5249,21
28,67.85542634931973,2759.2674,31
27,68.0058685818687,2445.2595,29
28,66.2316483609872,2155.23,18
28,66.3263686855525,2399.565,19
26,67.3439357739127,2115.3379,27
27,67.34697241436561,2106.9425,27
27,67.28290774477072,2106.5486,27
28,65.93025587294885,2391.54,19
28,67.93675353796104,2433.6435,29
28,66.98312985169771,2413.044,29
28,67.17373661524327,2096.0108,27
26,67.13141211582428,2437.6545,29
26,68.1441119620785,1757.4228,25
28,66.47930742472978,2446.198,19
29,66.15978633593923,2386.7955,19
27,67.22252242515876,2105.1095,27
27,66.96708504126579,2172.525,28
28,67.69183271141762,2104.2996000000003,27
29,68.1010161951412,2103.088,27
28,66.51086348078267,2446.8423,19
26,67.091692085795,2472.1978,30
26,67.92888889089154,1963.6512,26
26,67.3839346683339,2477.0717,30
26,67.41194062553042,2185.86,28
27,68.00797804953982,2771.3685,31
26,67.50644621822613,2118.2499000000003,27
28,65.86519296226004,2390.1915,19
28,66.22958581439629,2399.2335000000003,19
26,66.73091040354964,2753.4288,31
28,67.91483742999733,2757.6414,31
28,67.8267242702101,2177.67,28
26,66.8149951009213,2177.2935,28
29,67.27178279090161,2163.0855,28
27,65.98451791297822,2158.7685,18
27,68.03258902677494,2187.7755,28
26,67.20705710599218,2764.1371,31
27,66.58643495195476,2455.8931,30
27,66.94225880725732,2461.6935,30
28,66.10351033526636,2153.3895,18
28,66.37192354477156,2401.221,19
27,67.44503871309425,2433.3165,29
28,66.25399305550455,2442.6586,19
29,66.63014509970607,2441.1609000000003,19
28,67.65377338889087,2175.7845,28
28,67.48945333434341,2423.3685,29
26,67.65896905646954,2121.795,27
27,67.08976428542408,2103.1673,27
26,66.96835705518197,2433.987,29
28,67.56120898098236,2174.424,28
27,67.9740800170219,2770.2684,31
26,68.01457622099903,2782.4189,31
26,67.15585518136427,2473.0342,30
27,65.86902604070345,2444.6986,19
27,66.20571812096331,2161.7955,18
28,66.85621884014829,2163.711,28
27,65.90298796197433,2445.1729,19
27,67.7192836595683,2765.5241,31
27,66.19477429919817,2408.5965,19
26,67.94703262074859,1755.1236,25
28,66.84155292981664,2089.1416,27
27,67.9432030473415,2769.9549,31
26,67.25129046757088,2474.9943,30
28,68.02719135357479,2762.1915,31
28,66.84732503380833,2163.957,28
27,67.80754737130675,2767.0783,31
27,67.51825623639829,2762.2941,31
27,67.96510942682718,1955.6604,26
28,67.58586860082643,2427.0615,29
26,67.42344819256436,2443.4790000000003,29
27,68.11907307020057,1957.4892,26
29,67.87194849129347,2461.3263,30
26,67.35190141135593,1953.84,26
27,67.93640122236594,2769.839,31
28,65.92235077014118,2391.2715,19
28,67.96392616026571,2760.8824,31
27,67.94453174877133,2117.8807,27
28,66.86168408346072,2163.909,28
28,67.81933171568024,2177.64,28
27,66.69271396568118,2417.664,29
26,67.22672209235635,2474.8532,30
28,65.88739032836013,2150.2095,18
27,66.9629210651589,2751.903,31
27,66.42889211188931,2412.222,19
26,66.7829982080221,2757.5023,31
27,67.87759709087015,2768.2411,31
26,66.81220498353528,2107.4326,27
26,67.58909115490928,2188.8315,28
28,66.89966823464638,2453.5811,30
28,68.05538843599516,2181.0675,28
26,68.11940407677133,2785.6013,31
26,67.1753496396404,1950.1308,26
27,67.09922456804377,2174.6475,28
28,68.178017100897,2474.4214,30
29,67.90781003278069,2750.9264,31
28,67.35076004308874,2098.4106,27
28,67.49620587827523,2462.7016,30
26,66.92797383334207,2109.1148,27
28,66.65150896381502,2086.0476000000003,27
26,68.10707808803649,2784.9315,31
27,68.06377463422916,2119.9178,27
26,67.00236587100224,2759.0592,31
28,67.88609765681855,2759.9875,31
26,66.91839832008952,2759.9324,31
29,68.06992042738769,2464.014,30
27,67.77954614321033,2184.15,28
26,67.34931543322725,2767.4453000000003,31
26,67.54487645663096,2187.9045,28
26,65.87146809232226,2411.9235,19
28,67.55489645262652,2425.341,29
27,67.63696192334285,2437.7115000000003,29
28,66.4008469495674,2402.067,19
28,66.24076133564317,2442.7538,19
28,65.9770674233582,2438.208,19
27,66.15625014520553,2449.394,19
26,67.7032772473785,2774.6422,31
27,66.98202141373977,2100.1097,27
26,67.93038836691065,2781.5366,31
28,67.08682127515982,2456.4779,30
28,66.58372936387883,2084.2744,27
28,66.95117907906567,2414.031,29
27,66.59658515448167,2167.56,18
26,66.32325508994133,2170.641,18
27,66.98251660134225,2101.6372,27
28,67.46440262316911,2172.6045,28
27,68.11383887413574,2447.442,29
26,67.53498655756161,1750.2708,25
28,66.57671701684002,2160.2235,18
27,66.19426699695758,2449.6371,19
28,66.56721579527125,2405.232,19
26,68.01576243507505,2194.7985,28
28,67.62089093706273,2465.221,30
29,67.97888845980155,2462.4891,30
28,66.66537590096782,2449.0659,29
26,67.61891079875208,2120.3702000000003,27
28,66.75259412531487,2162.793,28
28,67.81254867915032,2178.0045,28
27,67.08255427930057,2464.218,30
29,67.0178182349733,2403.6165,29
29,67.41877106469157,2165.2005,28
29,68.11290984712011,2754.6979,31
28,67.59309039623899,2426.3565,29
26,66.70929333585482,2755.9139,31
28,67.36348361057055,2422.2615,29
27,68.18068415508324,1958.3292,26
26,67.98116638153746,2783.1278,31
27,66.73545376026331,2419.611,29
27,67.30067393818798,2106.3068000000003,27
28,67.06679861281003,2414.949,29
28,68.09365641282683,2181.618,28
27,67.98210431796333,2770.2722,31
28,66.22557390518578,2397.9105,19
27,68.11980399577493,2189.4225,28
26,67.0616819332918,2181.2895,28
26,66.66884906958101,2752.0263,31
29,66.75151667258096,2079.2993,27
26,67.26969195216562,2766.5406,31
26,67.13940418224182,2436.531,29
28,67.24229852436582,2169.2895,28
28,67.01644747418982,2413.68,29
26,67.6371069224339,1751.538,25
26,68.18305974425485,2131.649,27
28,67.45566859796668,2752.15,31
27,66.69311458575403,2168.5395,28
28,67.59519564773643,2427.3885,29
26,68.19502453508413,1757.85,25
26,68.08254759611005,1965.7944,26
28,66.65293837125921,2407.533,29
28,67.72772103994305,2466.6592,30
26,66.97136758872249,2179.6095,28
27,66.41121078054543,2412.6915,19
27,67.27333311441276,2176.8855000000003,28
27,67.29557263897067,2467.7778,30
26,67.39454808196358,2768.4501,31
28,67.51755381041086,2753.2482,31
28,65.82945480437951,2435.505,19
29,66.44225457302163,2391.852,19
26,66.20571472611904,2419.2435,19
26,67.69470065468391,2774.1634,31
28,67.2827648732118,2419.62,29
28,68.14004248476928,2182.206,28
29,66.49860450883304,2438.8455,19
27,68.10926677462639,2188.983,28
27,67.75511733156232,2766.571,31
28,67.94905713397112,2470.3635,30
27,65.89678251023645,2157.0495,18
28,67.71140565414197,2427.9555,29
27,67.55629776256643,2111.395,27
28,65.98293706559078,2151.1245,18
28,68.17673562136333,2474.1409,30
27,67.35221975644859,2431.41,29
28,66.06938273031014,2439.7414,19
27,66.8126178807533,2170.413,28
26,67.37404734253369,2117.1956,27
26,67.10272907200657,2472.4001,30
27,66.26123336459808,2409.4410000000003,19
28,67.4219067657802,2461.4929,30
28,67.93529763252423,2758.7345,31
27,67.5001344946047,2180.1045,28
28,66.47355718023903,2404.152,19
28,67.6332587301561,2174.913,28
26,68.01281351822158,2128.8514,27
28,67.56945837726417,2425.119,29
27,67.33417293290452,2177.883,28
26,67.42323225410804,2117.44,27
27,66.98278283882065,2172.5730000000003,28
28,67.02042701195319,2166.42,28
27,67.82961603811302,1952.6976,26
28,66.15392665011574,2154.03,18
29,67.17240633701103,2161.737,28
